Date of data,Commodity code,Commodity,US dollar
202512,10129,Other horses,99119.0
202512,10221,Purebred breeding cattle,750750.0
202512,10229,Other cattle,334798.0
202512,10290,Other live bovine animals,6246729.0
202512,10310,Purebred breeding swine,101640.0
202512,10392,"Other lives wine,weighing 50 kg or more",56465973.0
202512,10410,Sheep,40450.0
202512,10420,Goats,211020.0
202512,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",174638.0
202512,10614,Rabbits and hares,55372.0
202512,10619,Other mammals,1701367.0
202512,10620,Reptiles (including snakes and turtles),1092638.0
202512,10649,Other insects,5662.0
202512,10690,Other lives animals,641715.0
202512,20120,Other cuts with bone in,22797.0
202512,20130,Boneless,825479.0
202512,20220,Other cuts with bone in,48863.0
202512,20230,Boneless,1830434.0
202512,20312,"Hams, shoulders and cuts thereof, with bone in",1497039.0
202512,20319,Other fresh or chilled meat of swine,375412.0
202512,20321,Carcasses and halfcarcasses,1976198.0
202512,20322,"Hams, shoulders and cuts thereof, with bone in",157786.0
202512,20329,Other frozen meat of swine,17764213.0
202512,20421,"Carcasses and halfcarcasses of sheep,fresh or chilled",64541.0
202512,20430,"Carcasses and halfcarcasses of lamb, frozen",20886.0
202512,20441,"Carcasses and halfcarcasses,frozen",34821.0
202512,20442,"Other cuts with bone in,frozen",1929675.0
202512,20443,"Boneless meat of sheep,frozen",541891.0
202512,20450,"Meat of goats,frozen",200220.0
202512,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",543263.0
202512,20610,"Of bovine animals, fresh or chilled",17005.0
202512,20622,"Livers of bovine animals,frozen",457948.0
202512,20629,"Other edible offal of bovine animals,frozen",120263.0
202512,20641,"Livers,frozen",13893.0
202512,20649,"Other edible offal of swine,frozen",34913.0
202512,20690,"Other edible offal,frozen",140726.0
202512,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",28098163.0
202512,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",2871718.0
202512,20713,"Cuts and offal, fresh or chilled",1596462.0
202512,20714,"Cuts and offal, frozen",101505441.0
202512,20741,"Ducks,not cut in pieces, fresh or chilled",2629302.0
202512,20742,"Ducks,not cut in pieces, frozen",8601038.0
202512,20743,"Fatty livers of ducks, fresh or chilled",89983.0
202512,20744,"Other cuts and offal of ducks, fresh or chilled",52806.0
202512,20745,"Other cuts and offal of ducks, frozen",5846186.0
202512,20751,"Geese,not cut in pieces, fresh or chilled",6694607.0
202512,20752,"Geese,not cut in pieces, frozen",35223.0
202512,20753,"Fatty livers of geese, fresh or chilled",13307.0
202512,20754,"Other cuts and offal of geese, fresh or chilled",191071.0
202512,20755,"Other cuts and offal of geese, frozen",13017.0
202512,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",2186794.0
202512,20890,"Other meat and edible meat offal,fresh, chilled or frozen",4491562.0
202512,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",541749.0
202512,20990,"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",5060.0
202512,21011,"Hams, shoulders and cuts thereof, with bone in",72213.0
202512,21012,Bellies (streaky) and cuts thereof,123127.0
202512,21019,Other meat of swine,224854.0
202512,21020,Meat of bovine animals,26579.0
202512,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",687052.0
202512,30111,Ornamental fish of freshwater,666850.0
202512,30119,Other ornamental fish,491.0
202512,30191,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",593.0
202512,30192,Eels (Anguilla spp),11491500.0
202512,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",7169724.0
202512,30199,"Live fish,nes",19941621.0
202512,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",338431.0
202512,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",136.0
202512,30223,"Sole (Solea spp) ,fresh or chilled",141619.0
202512,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",40349.0
202512,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",149341.0
202512,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",194099.0
202512,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",22664.0
202512,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",212394.0
202512,30274,"Eels (Anguilla spp) ,fresh or chilled",309565.0
202512,30282,"Rays and skates (Rajidae) ,fresh or chilled",58281.0
202512,30284,"Seabass (Dicentrarchus spp) ,fresh or chilled",11306.0
202512,30289,"Other fish,fresh or chilled",13910134.0
202512,30291,"Livers, roes and milt ,fresh or chilled",9812924.0
202512,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",13407558.0
202512,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",1240006.0
202512,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",116714.0
202512,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",6922996.0
202512,30323,"Tilapias (Oreochromis spp) , frozen",37085814.0
202512,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",5120679.0
202512,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",607628.0
202512,30326,"Eels (Anguilla spp) , frozen",2194618.0
202512,30329,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.),frozen",48408.0
202512,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",2610998.0
202512,30333,"Sole (Solea spp) , frozen",483987.0
202512,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",4269743.0
202512,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",8286260.0
202512,30342,"Yellowfin tunas (Thunnus albacares),frozen",2893325.0
202512,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",2327526.0
202512,30344,"Bigeye tunas (Thunnus obesus) ,frozen",2767795.0
202512,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",11789561.0
202512,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",1899460.0
202512,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",49134730.0
202512,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",1077346.0
202512,30357,"Swordfish (Xiphias gladius) ,frozen",724276.0
202512,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",23804185.0
202512,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",56875.0
202512,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",4838898.0
202512,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",119100.0
202512,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",330291.0
202512,30381,"Dogfish and other sharks ,frozen",78340.0
202512,30383,"Toothfish (Dissostichus spp) ,frozen",21260.0
202512,30384,"Seabass (Dicentrarchus spp) ,frozen",667880.0
202512,30389,"Other fish ,frozen",79050011.0
202512,30391,"Livers, roes and milt,frozen",7691633.0
202512,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",2330895.0
202512,30431,Fresh or chilled tilapias (Oreochromis spp),25721.0
202512,30439,"Other fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",301716.0
202512,30441,"Fresh or chilled pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha , fresh, chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",270421.0
202512,30442,"Fresh or chilled trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",77258.0
202512,30449,"Fresh or chilled fillets of fish, n.e.s",175783.0
202512,30451,"Fresh or chilled meat, whether or not minced, of tilapias (Oreochromis spp), catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp), eels (Anguilla spp), Nile perch (Lates niloticus) and snakeheads (Channa spp)",2074891.0
202512,30454,"Fresh or chilled meat, whether or not minced, of swordfish (Xiphias gladius)",96060.0
202512,30459,"Fresh or chilled fish meat, whether or not minced (excluding all fillets, tilapias, catfish, carp, eels, Nile perch, snakeheads, salmonidae, swordfish, toothfish and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",33632.0
202512,30461,Frozen fillets of tilapias (Oreochromis spp),12328681.0
202512,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",1517277.0
202512,30463,Frozen fillets of nile Perch (Lates niloticus),2880.0
202512,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",2089893.0
202512,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",88823149.0
202512,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),18474099.0
202512,30473,Frozen fillets of coalfish (Pollachius virens),8019657.0
202512,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",2933818.0
202512,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),68935401.0
202512,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",4392254.0
202512,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",53778008.0
202512,30482,"Frozen fillets of trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchusclarki, Oncorhynchus aguabonita, Oncorhynchus gilae,Oncorhynchus apache and Oncorhynchus chrysogaster)",2767588.0
202512,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",33471873.0
202512,30484,Frozen fillets of swordfish (Xiphias gladius),59469.0
202512,30485,Frozen fillets of toothfish (Dissostichus spp),6000.0
202512,30486,"Frozen fillets of herrings (Clupea harengus, Clupea pallasii)",137454.0
202512,30487,"Frozen fillets of tunas (of the genus Thunnus),skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",16808530.0
202512,30488,"Frozen fillets of dogfish, other sharks, rays and skates (Rajidae)",158245.0
202512,30489,"Frozen fish fillets, n.e.s.",47096105.0
202512,30491,"Frozen meat, whether or not minced, of swordfish (Xiphias gladius)",115603.0
