Date of data,Commodity code,Commodity,Renminbi Yuan
202512,10129,Other horses,117203009.0
202512,10229,Other cattle,5915998.0
202512,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",68851224.0
202512,10611,Primates,67914000.0
202512,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",23252146.0
202512,10619,Other mammals,10669685.0
202512,10620,Reptiles (including snakes and turtles),1107782.0
202512,10649,Other insects,29843.0
202512,10690,Other lives animals,53397.0
202512,20120,Other cuts with bone in,1942392.0
202512,20130,Boneless,315251475.0
202512,20210,Carcasses and halfcarcasses,190.0
202512,20220,Other cuts with bone in,548408039.0
202512,20230,Boneless,6999248450.0
202512,20322,"Hams, shoulders and cuts thereof, with bone in",176439262.0
202512,20329,Other frozen meat of swine,570527931.0
202512,20422,"Other sheep cuts with bone in ,fresh or chilled",22545986.0
202512,20423,"Boneless,fresh or chilled",11489823.0
202512,20430,"Carcasses and halfcarcasses of lamb, frozen",727726.0
202512,20441,"Carcasses and halfcarcasses,frozen",30737841.0
202512,20442,"Other cuts with bone in,frozen",642060195.0
202512,20443,"Boneless meat of sheep,frozen",60701338.0
202512,20450,"Meat of goats,frozen",6184337.0
202512,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",6205097.0
202512,20629,"Other edible offal of bovine animals,frozen",56762790.0
202512,20649,"Other edible offal of swine,frozen",1177784934.0
202512,20690,"Other edible offal,frozen",8299447.0
202512,20714,"Cuts and offal, frozen",495591794.0
202512,20727,"Cuts and offal of turkeys , frozen",17120030.0
202512,20745,"Other cuts and offal of ducks, frozen",3576548.0
202512,20890,"Other meat and edible meat offal,fresh, chilled or frozen",1336862.0
202512,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2066456.0
202512,21011,"Hams, shoulders and cuts thereof, with bone in",17086019.0
202512,21019,Other meat of swine,14850707.0
202512,30111,Ornamental fish of freshwater,15947214.0
202512,30119,Other ornamental fish,5057430.0
202512,30192,Eels (Anguilla spp),197183760.0
202512,30199,"Live fish,nes",105045551.0
202512,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",206192.0
202512,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",17376908.0
202512,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",961452495.0
202512,30219,"Other salmonidae ,fresh or chilled",1422.0
202512,30221,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) ,fresh or chilled",8021.0
202512,30222,"Plaice (Pleuronectes platessa),fresh or chilled",138446.0
202512,30223,"Sole (Solea spp) ,fresh or chilled",51916.0
202512,30229,"Other flat fish,fresh or chilled",820602.0
202512,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",41434.0
202512,30234,"Bigeye tunas (Thunnus obesus),fresh or chilled",223249.0
202512,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",26866063.0
202512,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",133506.0
202512,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",22494.0
202512,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",71602.0
202512,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",444776.0
202512,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",101334.0
202512,30289,"Other fish,fresh or chilled",62138175.0
202512,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",18145870.0
202512,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",283566081.0
202512,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",201918662.0
202512,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",6016746.0
202512,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",60124581.0
202512,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",332040.0
202512,30326,"Eels (Anguilla spp) , frozen",3670925.0
202512,30329,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.),frozen",7005.0
202512,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",337268052.0
