Date of data,Commodity code,Commodity,Renminbi Yuan
202511,10129,Other horses,142934967.0
202511,10229,Other cattle,133480.0
202511,10310,Purebred breeding swine,28386738.0
202511,10410,Sheep,4720000.0
202511,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",67670592.0
202511,10611,Primates,112797380.0
202511,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",3549750.0
202511,10619,Other mammals,5978121.0
202511,10620,Reptiles (including snakes and turtles),254900.0
202511,10649,Other insects,195603.0
202511,10690,Other lives animals,9588.0
202511,20120,Other cuts with bone in,3073675.0
202511,20130,Boneless,450670754.0
202511,20220,Other cuts with bone in,431718362.0
202511,20230,Boneless,6430740380.0
202511,20322,"Hams, shoulders and cuts thereof, with bone in",205577939.0
202511,20329,Other frozen meat of swine,612393811.0
202511,20422,"Other sheep cuts with bone in ,fresh or chilled",24727085.0
202511,20423,"Boneless,fresh or chilled",16944638.0
202511,20430,"Carcasses and halfcarcasses of lamb, frozen",45736.0
202511,20441,"Carcasses and halfcarcasses,frozen",20217556.0
202511,20442,"Other cuts with bone in,frozen",511100724.0
202511,20443,"Boneless meat of sheep,frozen",18568479.0
202511,20450,"Meat of goats,frozen",11959384.0
202511,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",6046192.0
202511,20629,"Other edible offal of bovine animals,frozen",38532743.0
202511,20649,"Other edible offal of swine,frozen",1252346231.0
202511,20690,"Other edible offal,frozen",4589247.0
202511,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",1112864.0
202511,20714,"Cuts and offal, frozen",446571990.0
202511,20725,"Turkeys,not cut in pieces, frozen",52683.0
202511,20727,"Cuts and offal of turkeys , frozen",16029648.0
202511,20745,"Other cuts and offal of ducks, frozen",3318147.0
202511,20890,"Other meat and edible meat offal,fresh, chilled or frozen",3531437.0
202511,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2506253.0
202511,21011,"Hams, shoulders and cuts thereof, with bone in",11268688.0
202511,21019,Other meat of swine,6673912.0
202511,30111,Ornamental fish of freshwater,12624728.0
202511,30119,Other ornamental fish,4585350.0
202511,30192,Eels (Anguilla spp),116510354.0
202511,30199,"Live fish,nes",103695924.0
202511,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",17408.0
202511,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",15390089.0
202511,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",761498446.0
202511,30222,"Plaice (Pleuronectes platessa),fresh or chilled",82451.0
202511,30223,"Sole (Solea spp) ,fresh or chilled",37904.0
202511,30229,"Other flat fish,fresh or chilled",360897.0
202511,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",23850.0
202511,30234,"Bigeye tunas (Thunnus obesus),fresh or chilled",273245.0
202511,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",20235597.0
202511,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",57525.0
202511,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",21242.0
202511,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",7250.0
